,Rate,Adult Occupant,Child Occupant,Vulnerable Road Users,Safety Assist,Tested Model,Body Type,Year Of Publication,Kerb Weight,VIN From Which Rating Applies,Class,Front Airbag-Driver,Belt Pretensioner-Driver,Belt Loadlimiter-Driver,Knee Airbag-Driver,Side Head Airbag-Driver,Side Chest Airbag-Driver,Side Pelvis Airbag-Driver,Centre Airbag-Driver,Isofix/i-Size-Driver,Integrated Child Seat-Driver,Airbag cut-off switch-Driver,Seatbelt Reminder-Driver,Front Airbag-Passenger,Belt Pretensioner-Passenger,Belt Loadlimiter-Passenger,Knee Airbag-Passenger,Side Head Airbag-Passenger,Side Chest Airbag-Passenger,Side Pelvis Airbag-Passenger,Centre Airbag-Passenger,Isofix/i-Size-Passenger,Integrated Child Seat-Passenger,Airbag cut-off switch-Passenger,Seatbelt Reminder-Passenger,Front Airbag-Rear,Belt Pretensioner-Rear,Belt Loadlimiter-Rear,Knee Airbag-Rear,Side Head Airbag-Rear,Side Chest Airbag-Rear,Side Pelvis Airbag-Rear,Centre Airbag-Rear,Isofix/i-Size-Rear,Integrated Child Seat-Rear,Airbag cut-off switch-Rear,Seatbelt Reminder-Rear,Active Bonnet,AEB Vulnerable Road Users,AEB Pedestrian - Reverse,AEB Car-to-Car,Speed Assistance,Lane Assist System
96,5,88%,86%,63%,88%,"Hyundai IONIQ 5 GL, 160kW, LHD",- 5 door SUV,2021,1910kg,- all IONIQ 5s,Small Off-Road,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Applicable,Not_Applicable,Not_Applicable,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Not_Available,Not_Available,Not_Applicable,Fitted_Standard,Not_Available,Not_Applicable,Fitted_Standard,Not_Available,Fitted_Standard,Not_Fitted,Fitted_Standard,Fitted_Standard,Fitted_Standard
97,5,86%,87%,66%,70%,"Hyundai TUCSON 1.6 T-GDI HEV GLS, LHD",- 5 door SUV,2021,1633kg,- all TUCSONs,Small Off-Road,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Applicable,Not_Applicable,Not_Applicable,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Not_Available,Not_Available,Not_Available,Fitted_Standard,Not_Available,Not_Applicable,Fitted_Standard,Not_Available,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Fitted_Standard
98,5,86%,84%,78%,81%,"Toyota Yaris Cross, 1.5 hybrid, 4x2, LHD",- 5 door SUV,2021,1270kg,- all Yaris Cross,Small Off-Road,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Fitted_Standard,nan,Not_Applicable,Not_Applicable,Not_Applicable,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Fitted_Standard,nan,Not_Available,Not_Available,Fitted_Standard,Fitted_Standard,Not_Applicable,Fitted_Standard,Fitted_Standard,Not_Applicable,Fitted_Standard,Not_Available,Not_Available,nan,Fitted_Standard,Not_Available,Not_Applicable,Fitted_Standard,Not_Available,Fitted_Standard,Not_Fitted,Fitted_Standard,Fitted_Standard,Fitted_Standard
99,5,93%,89%,66%,80%,Audi Q4 e-tron,- 5 door SUV,2021,2125kg,- all Q4 e-trons,Large Off-Road,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Applicable,Not_Applicable,Not_Applicable,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Applicable,Fitted_Standard,Fitted_Standard,Not_Applicable,Fitted_Standard,Not_Fitted,Not_Fitted,Not_Applicable,Fitted_Standard,Not_Available,Not_Applicable,Fitted_Standard,Not_Available,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Fitted_Standard
100,5,96%,87%,71%,81%,"Lynk & Co 01 1.5 HEV, LHD",- 5 door SUV,2021,1755kg,- all Lynk & Co. 01s,Small Off-Road,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Not_Applicable,Not_Applicable,Not_Applicable,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Not_Available,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Not_Available,Not_Available,Not_Applicable,Fitted_Standard,Not_Available,Not_Applicable,Fitted_Standard,Not_Available,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Fitted_Standard
101,5,82%,84%,72%,92%,"NIO ES8, 6 seat, LHD",- 5 door SUV,2021,2435kg,- all ES8s,Large Off-Road,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Not_Applicable,Not_Applicable,Not_Applicable,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Not_Available,Not_Available,Fitted_Standard,Fitted_Standard,Not_Applicable,Fitted_Standard,Fitted_Standard,Not_Applicable,Fitted_Standard,Not_Available,Not_Available,Not_Applicable,Fitted_Standard,Not_Available,Not_Applicable,Fitted_Standard,Not_Available,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Fitted_Standard
102,5,88%,89%,84%,95%,"Subaru Outback 2.5i-L EyeSight 4x4, LHD",- 5 door estate,2021,1649kg,- all Outbacks,Large Family Car,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Not_Applicable,Not_Applicable,Not_Applicable,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Not_Available,Not_Available,Fitted_Standard,Fitted_Standard,Not_Applicable,Fitted_Standard,Fitted_Standard,Not_Applicable,Fitted_Standard,Not_Available,Not_Available,Not_Available,Fitted_Standard,Not_Available,Not_Applicable,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard
103,5,88%,85%,80%,82%,"Toyota Mirai, LHD",- 4 door sedan,2021,1950kg,- all Mirais,Executive,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Applicable,Not_Applicable,Not_Applicable,Not_Applicable,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Not_Available,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Not_Available,Not_Available,Not_Applicable,Fitted_Standard,Not_Available,Not_Applicable,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Fitted_Standard
104,4,73%,75%,58%,64%,"Opel/Vauxhall Mokka, 1.2 petrol 'Elegance', LHD",- 5 door SUV,2021,1217kg,"- ALL Mokkas, including Mokka-e",Small Off-Road,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Not_Available,Not_Applicable,Not_Applicable,Not_Applicable,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Not_Available,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Not_Available,Fitted_Standard,Not_Available,Not_Applicable,Fitted_Standard,Not_Available,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Fitted_Standard
105,4,78%,87%,67%,72%,"Renault Kangoo 1.3 Tce, LHD",- 5 door MPV,2021,1531kg,- all Kangoos,Small MPV,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Not_Available,Not_Applicable,Not_Applicable,Not_Applicable,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Not_Available,Not_Fitted,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Not_Available,Fitted_Standard,Not_Available,Fitted_Standard,Not_Available,Not_Available,Not_Available,Fitted_Standard,Not_Available,Not_Applicable,Fitted_Standard,Not_Available,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Fitted_Standard
106,4,80%,83%,57%,63%,"Citroën C4 1.2 petrol 'Feel Pack', LHD",- 5 door hatchback,2021,1305kg,- all C4 and C4X,Small Family Car,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Not_Available,Not_Applicable,Not_Applicable,Not_Applicable,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Not_Available,Not_Available,Not_Available,Fitted_Standard,Fitted_Standard,Not_Applicable,Fitted_Standard,Fitted_Standard,Not_Applicable,Fitted_Standard,Not_Available,Not_Available,Not_Available,Fitted_Standard,Not_Available,Not_Applicable,Fitted_Standard,Not_Available,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Fitted_Standard
107,5,91%,87%,77%,91%,"Genesis G80 2.2CRDi GLS, LHD",- 4 door saloon,2021,1910kg,- all G80s,Executive,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Applicable,Not_Applicable,Not_Applicable,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Not_Available,Fitted_Standard,Fitted_Standard,Not_Applicable,Fitted_Standard,Fitted_Standard,Not_Applicable,Fitted_Standard,Fitted_Standard,Not_Available,Not_Available,Fitted_Standard,Not_Available,Not_Applicable,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Fitted,Fitted_Standard,Fitted_Standard,Fitted_Standard
108,5,91%,87%,66%,88%,"Genesis GV80 3.0CRDi GLS, LHD",- 5 door SUV,2021,2070kg,- all GV80s,Large Off-Road,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Applicable,Not_Applicable,Not_Applicable,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Not_Available,Fitted_Standard,Fitted_Standard,Not_Applicable,Fitted_Standard,Fitted_Standard,Not_Applicable,Fitted_Standard,Fitted_Standard,Not_Applicable,Not_Available,Fitted_Standard,Not_Available,Not_Applicable,Fitted_Standard,Not_Available,Fitted_Standard,Not_Fitted,Fitted_Standard,Fitted_Standard,Fitted_Standard
109,2,70%,72%,41%,42%,"Dacia Sandero Stepway 1.0TCe, LHD",- 5 door hatchback,2021,1111kg,- all Logans,Small Family Car,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Not_Applicable,Not_Applicable,Not_Applicable,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Not_Available,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Not_Available,Not_Available,Not_Available,Fitted_Standard,Not_Available,Not_Applicable,Fitted_Standard,Not_Available,Not_Available,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available
110,2,70%,72%,41%,42%,"Dacia Sandero Stepway 1.0TCe, LHD",- 5 door hatchback,2021,1111kg,- all Sanderos and Sandero Stepways,Supermini,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Not_Applicable,Not_Applicable,Not_Applicable,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Not_Available,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Not_Available,Not_Available,Not_Available,Fitted_Standard,Not_Available,Not_Applicable,Fitted_Standard,Not_Available,Not_Available,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available
111,5,93%,89%,76%,85%,"Volkswagen ID.4, rear drive, LHD",- 5 door SUV,2021,2029kg,- all VW ID.4s,Small Off-Road,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Applicable,Not_Applicable,Not_Applicable,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Applicable,Fitted_Standard,Fitted_Standard,Not_Applicable,Fitted_Standard,Not_Available,Not_Available,Not_Available,Fitted_Standard,Not_Available,Not_Applicable,Fitted_Standard,Not_Available,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Fitted_Standard
112,5,94%,89%,71%,82%,"Škoda ENYAQ iV 60 , LHD",- 5 door SUV,2021,1940kg,- all ENYAQ iV,Large Off-Road,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Not_Applicable,Not_Applicable,Not_Applicable,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Applicable,Fitted_Standard,Fitted_Standard,Not_Applicable,Fitted_Standard,Not_Fitted,Not_Available,Not_Available,Fitted_Standard,Not_Available,Not_Applicable,Fitted_Standard,Not_Available,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Fitted_Standard
113,5,93%,88%,68%,80%,"Cupra Formentor 1.5 petrol, LHD",- 5 door SUV,2021,1362kg,- all Formentors,Small Off-Road,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Fitted,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Applicable,Not_Applicable,Not_Applicable,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Applicable,Fitted_Standard,Fitted_Standard,Not_Applicable,Fitted_Standard,Not_Fitted,Not_Fitted,Not_Available,Fitted_Standard,Not_Available,Not_Applicable,Fitted_Standard,Not_Available,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Fitted_Standard
114,5,93%,89%,80%,83%,"Polestar 2 Long Range Dual Motor, LHD",- Fastback 5 door,2021,2173kg,- all Polestar 2,Executive,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Applicable,Not_Applicable,Not_Applicable,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Not_Available,Not_Available,Not_Available,Fitted_Standard,Not_Available,Not_Applicable,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Fitted_Standard
115,5,86%,81%,78%,85%,"Toyota Yaris Hybrid 1.5 HEV, RHD",- 5 door hatchback,2020,1175kg,- All Mazda 2 Hybrids,Small Family Car,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Applicable,Not_Applicable,Not_Applicable,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Not_Available,Not_Available,Not_Available,Fitted_Standard,Not_Available,Not_Applicable,Fitted_Standard,Not_Available,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Fitted_Standard
116,5,91%,88%,71%,80%,"SEAT Leon 1.5 petrol 'XCELLENCE', LHD",- 5 door hatchback,2020,1294kg,- all Leons,Small Family Car,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Fitted,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Applicable,Not_Applicable,Not_Applicable,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Applicable,Fitted_Standard,Fitted_Standard,Not_Applicable,Fitted_Standard,Not_Fitted,Not_Fitted,Not_Available,Fitted_Standard,Not_Available,Not_Applicable,Fitted_Standard,Not_Available,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Fitted_Standard
117,5,89%,81%,68%,73%,"Audi A3 35 TFSI, LHD",- 5 door hatchback,2020,1500kg,- WAUZZZGYMA058053,Small Family Car,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Applicable,Not_Applicable,Not_Applicable,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Fitted,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Not_Fitted,Not_Fitted,Not_Available,Fitted_Standard,Not_Available,Not_Applicable,Fitted_Standard,Not_Available,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Fitted_Standard
118,4,76%,82%,62%,65%,"Honda e, RHD",- 5 door hatchback,2020,1513kg,- all Honda e,Small Family Car,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Not_Available,Not_Applicable,Not_Applicable,Not_Applicable,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Not_Available,Not_Available,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Not_Available,Not_Available,Not_Available,Fitted_Standard,Not_Available,Not_Applicable,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Fitted_Standard
119,3,69%,75%,52%,59%,"Hyundai i10 1.0 MPI GLS, LHD",- 5 door hatchback,2020,993kg,- all i10s,Supermini,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Not_Applicable,Not_Applicable,Not_Applicable,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Not_Available,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Applicable,Fitted_Standard,Not_Available,Not_Available,Not_Applicable,Fitted_Standard,Not_Available,Not_Applicable,Fitted_Standard,Not_Available,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Fitted_Standard
120,5,84%,86%,69%,83%,"Isuzu D-MAX Crew Cab 1.9 diesel, LHD",- 4 door double cab,2020,2030kg,- D-MAX Crew Cab,Pick-up,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Not_Applicable,Not_Applicable,Not_Applicable,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Not_Available,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Not_Available,Not_Available,Not_Available,Fitted_Standard,Not_Available,Not_Applicable,Fitted_Standard,Not_Available,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Fitted_Standard
121,5,82%,85%,63%,87%,"Kia Sorento 1.6 T-GDI HEV GLS, LHD",- 5 door SUV,2020,1847kg,- applies to all Sorentos,Large Off-Road 4x4,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Applicable,Not_Applicable,Not_Applicable,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Not_Available,Fitted_Standard,Fitted_Standard,Not_Applicable,Fitted_Standard,Fitted_Standard,Not_Applicable,Fitted_Standard,Not_Available,Not_Available,Not_Available,Fitted_Standard,Not_Available,Not_Applicable,Fitted_Standard,Not_Available,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Fitted_Standard
122,5,85%,85%,71%,79%,"Land Rover Defender 110 2.0 diesel SE, RHD",- 5 door SUV,2020,2408kg,"- all Defenders, including PHEV",Large Off-Road 4x4,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Not_Available,Not_Applicable,Not_Applicable,Not_Applicable,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Not_Available,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Applicable,Fitted_Standard,Fitted_Standard,Not_Applicable,Fitted_Standard,Not_Available,Not_Available,Not_Available,Fitted_Standard,Not_Available,Not_Applicable,Fitted_Standard,Not_Available,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Fitted_Standard
123,5,92%,88%,71%,80%,"SEAT Leon 1.5 petrol 'XCELLENCE', LHD",- 5 door hatchback,2020,1294kg,- VSSZZZKLZMR005539 including PHEV,Small Family Car,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Fitted,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Applicable,Not_Applicable,Not_Applicable,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Applicable,Fitted_Standard,Fitted_Standard,Not_Applicable,Fitted_Standard,Not_Fitted,Not_Fitted,Not_Available,Fitted_Standard,Not_Available,Not_Applicable,Fitted_Standard,Not_Available,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Fitted_Standard
